"annotation_id","annotator","comment","created_at","id","lead_time","rating","taxonomy","updated_at","Вопрос решен","Нравится качество выполнения заявки","Нравится качество работы сотрудников","Нравится скорость отработки заявок","Понравилось выполнение заявки" 
1173,"1","Спасибо за оперативность!","2025-05-11T12:25:12.925970Z",3860900,1.924,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T12:25:12.925970Z","","","","",""
1174,"1","Кнопки все вываливаются","2025-05-11T12:25:19.555327Z",3861485,4.964,1,"[{""taxonomy"":[[""Нравится качество выполнения заявки""]]}]","2025-05-11T12:25:19.555327Z","","","","",""
1175,"1","Отличный мастер!","2025-05-11T12:25:24.023709Z",3862448,2.06,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-11T12:25:24.023709Z","","","","",""
1176,"1","БУДЕМ ВЕРИТЬ,ЧТО ДЕЙСТВИТЕЛЬНО ТРАВИЛИ","2025-05-11T12:25:29.493220Z",3862765,3.868,1,"[{""taxonomy"":[[""Нравится качество выполнения заявки""]]}]","2025-05-11T12:25:29.493220Z","","","","",""
1177,"1","Спасибо! По крайней мере, по ночам пока шума не слышно.","2025-05-11T12:25:34.443445Z",3863351,3.481,5,"[{""taxonomy"":[[""Нравится качество выполнения заявки""]]}]","2025-05-11T12:25:34.443445Z","","","","",""
1178,"1","Быстро ","2025-05-11T12:25:38.496505Z",3863609,2.595,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T12:25:38.496505Z","","","","",""
1179,"1","Спасибо за своевременное выполнение заявки...","2025-05-11T12:25:44.429435Z",3866829,4.458,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T12:25:44.429435Z","","","","",""
1180,"1","все сделали быстро. спасибо ","2025-05-11T12:25:47.922546Z",3866867,2.114,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T12:25:47.922546Z","","","","",""
1181,"1","всё отлично 👍","2025-05-11T12:25:51.102302Z",3868883,1.839,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T12:25:51.103224Z","","","","",""
1182,"1","быстро прислали код.
единственное что смущает  коды легкие слишком.","2025-05-11T12:25:55.797598Z",4237692,3.314,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T12:25:55.797598Z","","","","",""
1183,"1","благодарю","2025-05-11T12:26:05.633071Z",4237536,6.533,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T12:26:05.633071Z","","","","",""
1184,"1","спасибо! быстро и оперативно закрепили светильник. 👍","2025-05-11T12:26:09.738404Z",4237302,2.67,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T12:26:09.739374Z","","","","",""
1185,"1","все быстро решили. спасибо","2025-05-11T12:26:17.731344Z",4237239,6.496,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-11T12:26:17.731344Z","","","","",""
1186,"1","спасибо!","2025-05-11T12:26:21.365889Z",4237178,2.197,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T12:26:21.365889Z","","","","",""
1187,"1","оперативное решение вопроса,спасибо","2025-05-11T12:26:27.808939Z",4237163,5.029,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-11T12:26:27.808939Z","","","","",""
1188,"1","благодарю за оперативное предоставление информации!","2025-05-11T12:26:31.771742Z",4237053,2.214,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T12:26:31.771742Z","","","","",""
1189,"1","всё прекрасно и оперативно, но акт хотелось бы получить","2025-05-11T12:26:36.776496Z",4236894,3.434,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T12:26:36.776496Z","","","","",""
1190,"1","все отлично, большое спасибо!","2025-05-11T12:26:41.012941Z",4236872,2.637,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T12:26:41.012941Z","","","","",""
1191,"1","спасибо за оперативность! супер!","2025-05-11T12:29:26.062227Z",4236740,2.33,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T12:29:26.062227Z","","","","",""
1192,"1","спасибо","2025-05-11T12:29:29.183421Z",4236706,1.943,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T12:29:29.183421Z","","","","",""
1193,"1","быстро, качественно","2025-05-11T12:29:35.093470Z",4236688,4.281,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Нравится качество выполнения заявки""]]}]","2025-05-11T12:29:35.093470Z","","","","",""
1194,"1","оперативно!","2025-05-11T12:29:38.034110Z",4236610,1.82,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T12:29:38.034110Z","","","","",""
1195,"1","спасибо за быстрый ответ. все понятно объяснили","2025-05-11T12:29:49.058512Z",4236551,3.668,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T12:29:49.058512Z","","","","",""
1196,"1","молниеносно)","2025-05-11T12:29:53.797512Z",4236530,2.958,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T12:29:53.797512Z","","","","",""
1197,"1","👍👍👍","2025-05-11T12:29:57.628076Z",4236529,2.167,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T12:29:57.628076Z","","","","",""
1198,"1","спасибо за оперативность !!","2025-05-11T12:30:02.551835Z",4236487,2.135,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T12:30:02.551835Z","","","","",""
1199,"1","большое спасибо за оперативный ответ","2025-05-11T12:30:06.619853Z",4236469,2.792,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T12:30:06.620870Z","","","","",""
1200,"1","все отлично! сантехник оперативно пришел, при мне все устранил! видно, что спец в своем деле!","2025-05-11T12:30:10.772684Z",4236406,2.861,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-11T12:30:10.772684Z","","","","",""
1201,"1","оперативно, профессионально. все устранено!!! спасибо!","2025-05-11T12:30:20.381521Z",4236382,8.414,5,"[{""taxonomy"":[[""Нравится качество выполнения заявки""]]}]","2025-05-11T12:30:20.381521Z","","","","",""
1202,"1","большое спасибо! очень оперативно!","2025-05-11T12:30:24.026579Z",4236262,2.267,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T12:30:24.026579Z","","","","",""
1203,"1","мастер молодец 👍","2025-05-11T12:30:28.518386Z",4236102,3.028,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-11T12:30:28.518386Z","","","","",""
1204,"1","большое спасибо!!!!","2025-05-11T12:30:32.689846Z",4236053,2.421,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T12:30:32.689846Z","","","","",""
1205,"1","добросовестный мастер виктор","2025-05-11T12:30:39.157328Z",4235790,3.573,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-11T12:30:39.157328Z","","","","",""
1206,"1","спасибо за консультацию","2025-05-11T12:31:00.507693Z",4235724,19.937,5,"[{""taxonomy"":[[""Нравится качество выполнения заявки""]]}]","2025-05-11T12:31:00.507693Z","","","","",""
1207,"1","спасибо большое!","2025-05-11T12:31:04.252188Z",4235621,2.068,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T12:31:04.252188Z","","","","",""
1208,"1","к сожалению протечка все равно есть небольшая, нужно менять гайку","2025-05-11T12:31:10.574618Z",4235478,4.792,5,"[{""taxonomy"":[[""Нравится качество выполнения заявки""]]}]","2025-05-11T12:31:10.574618Z","","","","",""
1209,"1","батарея опять остыла ((
что-то идёт не так 
почему  заявка закрыты?","2025-05-11T12:31:17.706444Z",4235471,5.593,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-11T12:31:17.706444Z","","","","",""
1210,"1","спасибо большое за оперативность!","2025-05-11T12:31:22.825305Z",4235466,3.227,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T12:31:22.825305Z","","","","",""
1211,"1","спасибо!","2025-05-11T12:31:26.417730Z",4235452,2.18,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T12:31:26.417730Z","","","","",""
1212,"1","всё отлично, сделали в тот де день. спасибо","2025-05-11T12:31:34.222910Z",4235354,6.121,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T12:31:34.222910Z","","","","",""
1213,"1","спасибо за оперативность!","2025-05-11T12:31:37.929761Z",4235234,2.036,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T12:31:37.929761Z","","","","",""
1214,"1","не понимаю как можно отрапортовать что работа выполнена , когда как скрипела дверь и хлопала так и все осталось без изменений.","2025-05-11T12:32:36.481974Z",4235110,59.597,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-11T12:32:43.849382Z","","","","",""
1215,"1","спасибо","2025-05-11T12:32:47.170375Z",4234638,1.864,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T12:32:47.170375Z","","","","",""
1216,"1","спасибо за быстрый ответ!","2025-05-11T12:32:53.858539Z",4234477,5.236,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T12:32:53.858539Z","","","","",""
1217,"1","благадарю вас за оказанную услугу.","2025-05-11T12:33:21.392172Z",4234433,26.084,5,"[{""taxonomy"":[[""Нравится качество выполнения заявки""]]}]","2025-05-11T12:33:21.392172Z","","","","",""
1218,"1","спасибо , антону, за грамотность в своей работе!","2025-05-11T12:33:26.107246Z",4234406,3.241,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-11T12:33:26.107246Z","","","","",""
